CompanyId,PersianYear,Return,Beta,Debt_to_total_assets_ratio,Operating_profit_to_sale,Fixed_asset_turnover,Return_from_market,Current_assets_ratio,Working_capital_return,Longterm_debt_to_equity_ratio,Return_ratio_without_risk,Profit_margin_growth_rate,Stock_market_value,Net_profit_to_sale,Net_profit_to_Gross_profit,Current_ratio,Net_working_capital,Operating_assets_Ratio,Total_asset_turnover,DPS,EPS_growth,Liquidity_ratios,ROA,Quick_Ratio,Average_payment_period,ROE,EPS,Total_income_growth,P_to_E,ROI,Capital,P_to_B,P_to_S,Cash_to_total_assets_ratio,Debt_to_equity_ratio,Equity_Ratio,DuPont_Ratio,Gross_profit_margin,Operating_profit_margin,Net_profit_margin,Sales_growth_rate,Current_debt_to_total_debt_Ratio,Cost_to_sales_ratio,Sale_to_current_assets,Operating_cash_flow_to_sales,Cash_flow_returns_to_sales,Profit_margin_before_interest_and_taxes,Net_return_on_working_capital
365,1397,55.81061056,0.561165824,0.38,92081.0,0.0,85.54292818,0.54,49.65,1.46,15,-3.71,978000000000.0,82665.0,191847.0,1.55,210177.0,0.0,0.61,,3.23,0.0,8.14,0.86,0.0,16.15,165.0,3.14,7.41,10.38,,1.54,1.59,5.31,0.74,1.74,57.46,31.21,14.98,13.45,60.72,81.98,10.74,1.03,81.34,2.74,15.96,47.98
366,1397,133.3333332,0.573479576,,-73500.0,,85.54292818,,,,15,,778000000000.0,-89597.0,-3337.0,,,,,,-0.64,,,,,,-70.0,0.15,-27.77,,,0.97,2.28,3.48,0.78,1.78,56.12,-0.98,-21.56,-26.28,-18.27,51.02,12.0,1.19,370.19,-6.38,-19.0,73.74
367,1397,28.5714285,0.555521154,0.51,107492.0,0.0,85.54292818,0.92,14.47,1.17,15,-0.44,899000000000.0,117194.0,305189.0,3.3,854280.0,0.0,1.3,40.0,-0.16,0.0,8.62,2.1,0.0,15.95,390.0,-0.16,7.68,11.05,300000.0,1.23,0.51,16.77,0.93,1.93,51.77,17.26,6.08,6.63,17.59,54.32,5.82,1.44,16.96,14.8,8.29,15.56
368,1397,252.7777778,0.493259504,,48118.0,,85.54292818,,,,15,,1670000000000.0,32851.0,81914.0,,,,,10.0,-1.34,,,,,,164.0,-1.69,50.79,,200000.0,7.8,4.78,9.36,1.03,2.03,49.32,23.5,13.81,9.43,63.13,76.85,11.22,0.88,57.39,-7.81,14.43,21.18
369,1397,78.3484391,0.675257405,0.7,18660.0,0.0,85.54292818,0.72,6.59,4.65,15,-0.82,568000000000.0,923.0,152592.0,1.06,39362.0,0.0,2.46,,-0.96,0.0,0.11,0.57,0.0,0.48,2.0,-0.94,885.5,0.2,,2.88,0.28,13.34,4.08,5.08,19.68,7.47,0.91,0.05,12.61,83.35,5.89,3.01,15.71,0.56,0.84,5.41
370,1397,5.257288212,0.483671041,0.29,53507.0,0.0,85.54292818,0.58,18.26,0.47,15,-0.58,958000000000.0,42475.0,102703.0,2.33,249788.0,0.0,0.52,20.0,1.71,0.0,5.62,1.52,0.0,7.81,84.0,1.66,22.81,6.4,500000.0,1.7,2.42,8.14,0.36,1.36,73.38,25.98,13.53,10.74,-3.8,96.61,12.14,0.88,126.48,13.68,16.47,18.2
371,1397,40.54934374,0.545067889,0.45,394383.0,0.0,85.54292818,0.69,27.82,0.87,15,0.33,11300000000000.0,341275.0,386281.0,2.51,1549047.0,0.0,0.4,19.0,-0.22,0.0,7.82,1.15,0.0,12.98,143.0,0.27,33.32,10.2,2377382.0,3.76,6.49,0.87,0.87,1.87,53.57,22.12,22.59,19.55,-1.31,97.82,7.14,0.47,136.16,20.58,26.39,35.85
372,1397,77.62711868,0.610811757,0.75,162341.0,0.0,85.54292818,0.9,52.38,4.26,15,0.82,917000000000.0,169680.0,4211.0,1.34,408487.0,0.0,1.67,380.0,5.17,0.0,10.53,0.92,0.0,42.9,796.0,5.17,5.41,26.71,213000.0,1.94,0.34,15.98,3.19,4.19,23.84,0.16,6.03,6.3,41.8,89.16,9.33,1.54,7.91,15.38,6.47,52.38
373,1397,87.69448378,0.850494371,0.73,-187493.0,0.0,85.54292818,0.72,309.69,4.93,15,-1.16,2540000000000.0,-222597.0,-83914.0,1.17,271913.0,0.0,1.28,,-6.25,0.0,0.19,0.75,0.0,0.62,-168.0,-6.24,-11.42,0.39,,2.52,0.6,6.07,4.21,5.21,19.19,-2.0,-4.46,-5.29,18.54,87.95,3.72,1.73,31.47,12.47,-4.21,426.74
374,1397,-33.78515756,0.425903688,,112588.0,,85.54292818,,,,15,,1240000000000.0,4207.0,268376.0,,,,,5.0,-0.5,,,,,,6.0,0.1,327.0,,630000.0,1.8,0.39,24.59,4.16,5.16,19.36,8.58,3.6,0.13,-3.22,92.52,3.76,0.91,20.13,3.81,3.88,0.68
375,1397,41.70681353,0.661659914,0.63,91292.0,0.0,85.54292818,0.65,14.33,4.38,15,-0.15,918000000000.0,25779.0,169670.0,1.02,19943.0,0.0,2.29,,-1.92,0.0,2.11,0.35,0.0,10.37,57.0,-1.93,36.21,3.09,,3.59,0.33,2.67,4.38,5.38,18.6,6.06,3.26,0.92,-25.81,77.45,1.94,3.2,15.9,3.58,3.37,-127.98
376,1397,45.52330006,0.671011267,,-205589.0,,85.54292818,,,,15,,1950000000000.0,-433240.0,877990.0,,,,,,-39.67,,,,,,-232.0,-83.71,-4.51,,,1.92,0.37,14.15,3.45,4.45,22.49,16.7,-3.91,-8.24,-29.92,86.25,5.76,2.03,35.42,12.35,-5.09,154.71
377,1397,127.5862069,0.219760416,0.7,47246.0,0.0,85.54292818,0.76,2.54,3.75,15,-0.77,1680000000000.0,5858.0,128626.0,1.3,232182.0,0.0,0.85,,2.25,0.0,0.44,0.63,0.0,1.3,13.0,2.34,306.69,0.81,,3.71,1.48,3.74,1.98,2.98,33.52,11.38,4.18,0.52,35.62,87.66,8.42,1.11,37.23,8.48,3.67,2.5
383,1397,19.9460916,0.335154228,0.33,20665.0,0.0,85.54292818,0.67,34.5,0.53,15,0.65,551000000000.0,44268.0,58464.0,2.32,141060.0,0.0,0.91,21.0,0.7,0.0,12.15,1.7,0.0,17.28,348.0,0.69,7.64,13.9,207166.0,1.93,1.67,25.57,0.39,1.39,72.16,17.67,6.25,13.38,-19.45,96.9,11.43,1.33,38.44,12.31,16.82,34.5
427,1397,56.37538254,0.454354415,0.63,99665.0,0.0,85.54292818,0.76,159.47,2.16,15,-0.3,1120000000000.0,91783.0,162829.0,1.37,86365.0,0.0,1.13,920.0,0.96,0.0,24.27,0.56,0.0,61.3,1835.0,0.97,6.08,36.95,50000.0,6.4,2.62,26.51,1.41,2.41,41.48,38.2,23.38,21.53,2.25,95.21,16.94,1.33,11.73,8.94,25.65,159.47
435,1397,97.75910354,1.357972607,0.0,52358524.0,0.0,85.54292818,0.48,120.58,0.39,15,0.7,301000000000000.0,49149193.0,52672137.0,2.79,49540666.0,0.0,0.6,150.0,0.12,0.0,29.22,1.76,0.0,40.46,630.0,0.74,6.13,31.59,78000000.0,2.13,2.98,5.09,0.39,1.39,71.95,52.14,51.83,48.66,15.34,75.46,8.09,1.11,77.22,32.03,54.69,116.04
436,1397,126.7213116,1.359743071,,119338522.0,,85.54292818,,,,15,,457000000000000.0,122305172.0,109954090.0,,,,,300.0,0.17,,,,,,940.0,1.03,3.74,,130000000.0,1.74,1.95,3.3,0.48,1.48,67.68,46.84,50.83,52.1,48.56,94.07,3.28,1.0,55.38,16.36,60.67,164.55
441,1397,166.8730651,0.490992955,,5878474.0,,85.54292818,,,,15,,78200000000000.0,4242853.0,6037468.0,,,,,400.0,1.32,,,,,,471.0,1.61,18.46,,9000000.0,5.56,2.62,6.45,1.03,2.03,49.29,20.2,19.67,14.2,67.45,91.2,1.61,2.3,30.11,13.19,18.02,-236.51
442,1397,148.409091,1.327760691,0.59,31698151.0,0.0,85.54292818,0.63,600.51,1.59,15,0.26,155000000000000.0,31550369.0,37485193.0,1.32,16363655.0,50.8,1.36,1000.0,0.45,0.0,38.0,0.49,0.0,72.71,1656.0,0.91,4.9,47.92,19048697.0,2.88,1.37,7.03,0.97,1.97,50.78,33.13,28.02,27.89,57.58,96.72,5.4,1.69,16.84,10.31,31.87,294.55
443,1397,172.0930232,1.494100223,,20546523.0,,85.54292818,,,,15,,69500000000000.0,16945144.0,20807596.0,,,,,2399.0,2.94,,,,,,4362.0,2.94,4.1,,3884211.0,2.87,0.41,17.4,0.73,1.73,57.65,12.13,11.98,9.88,109.1,83.51,0.63,7.96,2.26,8.11,12.58,-14787.24
444,1397,132.2916666,1.508193491,0.38,59696449.0,3.47,85.54292818,0.55,220.93,0.76,15,3.69,185000000000000.0,50774556.0,55507828.0,2.5,34245868.0,0.0,4.96,800.0,1.92,0.0,51.9,0.84,0.0,73.83,2538.0,1.92,3.64,52.67,20000000.0,2.03,0.38,8.41,0.31,1.31,76.42,11.44,12.3,10.46,93.5,81.34,1.07,8.5,4.12,8.22,12.33,216.73
445,1397,113.8195776,1.008220743,,,,85.54292818,,,,15,,52000000000000.0,,,,,,,16000.0,,,,,,,,,,,950000.0,4.05,,45.86,0.4,1.4,71.6,59.81,56.67,57.94,121.05,97.11,8.06,1.27,3.58,40.74,61.44,169.05
497,1397,205.8744094,0.410529277,0.57,733640.0,0.0,85.54292818,0.7,158.9,1.6,15,0.21,2820000000000.0,865305.0,865727.0,2.35,862462.0,0.0,0.93,1300.0,3.18,0.0,47.22,1.59,0.0,80.43,2472.0,3.17,3.26,52.79,350000.0,1.98,1.65,31.81,0.51,1.51,66.39,50.61,42.89,50.59,9.8,89.06,19.75,1.14,20.46,30.12,51.37,160.14
559,1397,157.0833333,1.079628279,0.44,3869261.0,0.0,85.54292818,0.5,192.47,1.67,15,1.22,16400000000000.0,3690238.0,4079313.0,1.4,2776428.0,72.76,1.06,280.0,2.26,0.0,21.45,0.49,0.0,46.05,739.0,2.25,4.43,22.72,5500000.0,1.72,0.89,12.33,1.14,2.14,46.81,22.29,21.14,20.17,78.92,63.66,1.43,1.89,27.27,19.19,25.03,182.19
563,1397,128.1853281,0.731732669,0.0,1253683.0,0.0,85.54292818,0.83,79.03,2.51,15,-0.23,4450000000000.0,764505.0,1401775.0,2.02,1228899.0,0.0,0.87,670.0,-0.12,0.0,25.59,1.47,0.0,51.3,742.0,0.57,5.82,27.46,1030000.0,2.39,1.72,5.95,0.82,1.82,55.09,54.1,48.38,29.5,31.89,95.32,10.41,0.97,39.75,19.43,47.89,81.65
589,1397,119.6721312,1.122282718,0.66,88096.0,0.0,85.54292818,0.79,79.7,1.93,15,-0.24,480000000000.0,59350.0,95293.0,1.37,104743.0,17.96,2.55,44.0,-3.0,0.0,13.6,1.2,0.0,29.62,442.0,-3.0,8.1,16.52,134000.0,2.08,0.43,8.18,1.22,2.22,44.96,8.57,7.92,5.34,74.08,100.0,0.8,2.88,12.05,3.21,8.85,84.13
592,1397,119.952481,1.362444339,0.62,36702406.0,3.07,85.54292818,0.86,145.42,1.79,15,0.3,147000000000000.0,37300072.0,44012242.0,12.88,35303420.0,0.0,2.14,14600.0,0.91,0.0,108.34,5.72,0.0,119.61,15541.0,0.91,3.95,89.74,2400000.0,3.59,1.99,35.62,0.09,1.09,91.96,59.6,49.7,50.51,66.55,82.99,14.22,1.93,3.25,32.3,50.78,145.35
598,1397,96.24111056,1.016916235,0.52,5479015.0,0.42,85.54292818,0.43,4086.99,1.17,15,-0.04,23300000000000.0,5137506.0,6408623.0,1.39,1802012.0,0.0,0.8,600.0,1.85,0.0,40.3,0.99,0.0,64.27,1455.0,1.85,4.54,39.65,3529200.0,2.34,2.28,23.06,0.48,1.48,67.46,62.61,53.52,50.19,79.5,95.62,7.83,1.6,34.48,32.97,53.92,1759.26
613,1397,93.53288032,0.836303009,0.5,37159791.0,1.34,85.54292818,0.7,187.87,1.06,15,-0.28,291000000000000.0,37110544.0,38781915.0,2.73,26328237.0,0.0,1.57,4000.0,-0.25,0.0,71.04,2.02,0.0,101.72,4638.0,0.51,7.85,76.13,8000000.0,6.64,3.4,3.7,0.36,1.36,73.44,47.39,45.41,45.35,49.44,95.96,3.54,2.06,9.34,26.0,46.74,187.22
1,1398,379.5640322,0.942292363,0.59,147805.0,3.65,187.0833336,0.38,-23.73,2.32,20,0.57,6060000000000.0,198140.0,210849.0,0.92,-31082.0,98.86,1.62,620.0,0.3,0.87,14.26,0.52,12.98,40.6,660.0,0.3,30.62,21.57,300000.0,11.77,2.7,4.45,1.79,2.79,35.9,24.97,20.02,15.56,42.41,43.79,2.77,3.43,23.56,12.58,18.6,-101.93
2,1398,335.1378616,1.043080479,0.0,257343.0,1.26,187.0833336,0.55,292.69,1.52,20,0.92,5240000000000.0,262454.0,298938.0,1.68,195462.0,99.58,1.1,510.0,0.4,1.56,34.05,1.39,100.58,59.11,1418.0,0.73,19.97,42.73,185000.0,10.11,6.16,56.93,0.68,1.68,59.51,35.17,30.28,30.88,49.18,81.36,4.89,1.76,21.77,47.23,31.81,292.69
3,1398,114.6841085,1.06146227,0.4,46801647.0,1.77,187.0833336,0.46,235.36,0.67,20,0.7,394000000000000.0,50011138.0,47238847.0,3.52,41134569.0,93.46,0.86,700.0,0.37,3.03,43.7,1.2,35.13,53.69,1136.0,0.79,6.26,43.56,44000000.0,3.48,4.03,11.27,0.24,1.24,80.5,48.23,47.78,46.87,39.13,99.3,0.45,1.7,44.92,27.23,55.07,209.14
4,1398,86.23216348,0.969941949,0.51,67387548.0,2.49,187.0833336,0.53,403.9,1.23,20,0.0,500000000000000.0,65310058.0,0.0,1.94,34557940.0,94.42,0.76,900.0,-1.0,0.9,37.78,1.61,128.84,63.6,0.0,0.52,,47.77,48000000.0,4.58,,8.73,0.74,1.74,57.31,50.17,47.13,45.67,57.2,92.71,5.23,1.41,33.57,20.13,52.3,385.38
6,1398,480.3695147,1.219793154,0.0,798914.0,12.59,187.0833336,0.96,57.06,0.18,20,0.29,37400000000000.0,972597.0,905153.0,9.69,2255476.0,99.87,0.59,700.0,1.11,2.6,47.23,8.28,142.96,55.15,800.0,11.63,38.46,42.1,1215000.0,16.21,30.22,1.97,0.17,1.17,85.17,73.18,64.59,78.64,659.47,83.45,8.59,0.48,98.23,-10.94,78.64,56.11
9,1398,615.1868461,1.153468382,0.0,625128.0,2.59,187.0833336,0.73,174.36,1.39,20,0.34,10600000000000.0,615247.0,668350.0,2.58,433523.0,99.85,1.05,1150.0,1.11,2.49,64.04,2.35,52.37,89.13,3039.0,1.11,17.31,67.85,202400.0,12.41,10.52,3.21,0.37,1.37,73.25,66.03,61.76,60.78,57.47,89.24,5.37,1.45,20.0,60.6,70.02,178.09
10,1398,137.9637617,1.302355012,0.0,989779.0,1.8,187.0833336,0.88,102.6,0.19,20,1.59,28200000000000.0,6666130.0,1023573.0,13.46,9572200.0,94.92,0.27,667.0,2.83,1.26,79.07,11.23,507.6,85.76,6666.0,6.66,4.22,58.92,1000000.0,2.56,12.44,3.08,0.07,1.07,93.4,45.22,43.72,294.48,4.39,99.0,14.98,0.22,44.18,-4.06,296.39,102.6
11,1398,574.6099288,0.932402602,0.0,80790.0,0.77,187.0833336,0.59,51.36,0.35,20,-0.29,8810000000000.0,107692.0,140224.0,2.6,158338.0,95.63,0.83,70.0,2.1,2.2,27.54,2.24,105.38,36.43,664.0,2.1,60.31,29.44,220000.0,25.47,27.14,34.56,0.34,1.34,74.46,43.19,24.88,33.17,63.61,91.44,18.31,1.25,49.9,17.47,35.73,87.09
14,1398,537.7371747,1.061846217,0.0,6525.0,0.35,187.0833336,0.99,159.6,0.2,20,8178.98,7960000000000.0,975709.0,28610.0,22.32,1120040.0,99.76,0.12,250.0,14.63,35.2,116.5,21.9,5569.66,157.65,4878.0,14.6,8.16,87.14,819175.0,4.61,63.68,75.43,0.05,1.05,95.62,22.88,3.62,776.51,5.0,82.11,24.99,0.11,159.94,19.13,791.43,158.51
15,1398,2657.790275,-0.110060376,0.0,12836.0,1.19,187.0833336,0.92,117.31,0.33,20,12.7,4100000000000.0,130989.0,43974.0,13.45,171725.0,99.85,0.68,36.0,1.11,8.71,89.15,13.01,28.78,100.53,374.0,13.79,31.31,69.16,350000.0,8.45,37.2,1.07,0.09,1.09,91.51,39.91,11.65,118.89,22.8,93.08,19.55,0.52,317.66,-67.27,121.18,114.16
27,1398,289.6512296,1.089923447,0.0,-98527.0,3.14,187.0833336,0.6,69.33,4.57,20,-3.79,9440000000000.0,-616893.0,1450495.0,0.85,-568532.0,94.24,1.59,,-5.89,0.61,-1.91,0.33,39.75,-6.93,-445.0,-5.88,-15.31,-2.59,,6.05,0.99,4.33,4.57,5.57,17.95,15.05,-1.02,-6.41,32.81,93.67,15.89,2.92,14.39,5.38,-0.73,70.68
28,1398,524.7966154,0.819148277,0.0,486915.0,10.76,187.0833336,0.82,170.65,4.25,20,-0.22,16500000000000.0,406111.0,809847.0,1.13,230508.0,98.93,3.45,369.0,0.3,0.85,15.23,0.71,44.61,50.54,1792.0,0.48,40.67,30.26,835820.0,12.47,1.79,7.11,1.64,2.64,37.85,8.8,5.29,4.41,103.91,95.21,3.64,4.01,2.46,7.24,5.74,170.65
29,1398,379.9725653,1.225069337,0.0,172075.0,2.73,187.0833336,0.65,150.62,1.46,20,0.03,8700000000000.0,103314.0,315279.0,1.19,153642.0,99.44,2.29,14.0,0.89,0.88,7.76,0.74,42.86,18.15,172.0,0.88,84.33,11.16,600000.0,14.02,2.85,2.41,1.42,2.42,41.32,10.32,5.63,3.38,60.26,93.2,4.55,3.13,19.64,2.78,5.78,150.62
30,1398,739.6433471,1.22055097,0.0,119441.0,2.51,187.0833336,0.6,85.5,1.42,20,-0.67,5620000000000.0,54881.0,211265.0,1.1,76193.0,93.8,0.77,20.0,-0.56,0.9,3.83,0.68,117.34,8.47,156.0,-0.56,102.84,4.26,350000.0,8.44,5.1,11.09,1.43,2.43,41.11,19.19,10.85,4.99,38.68,94.08,9.63,1.15,31.79,-5.52,15.05,95.6
31,1398,1208.354756,0.653333617,0.0,208014.0,7.17,187.0833336,0.88,55.39,2.85,20,0.0,16500000000000.0,157141.0,332612.0,1.36,325381.0,99.43,2.28,630.0,0.53,0.67,12.53,0.55,57.34,41.75,785.0,0.53,104.82,24.51,200000.0,39.66,5.75,1.28,2.37,3.37,29.68,11.63,7.27,5.49,32.1,92.37,3.9,2.32,6.99,5.19,7.43,55.39
35,1398,527.1762206,1.190860469,0.0,189687.0,6.38,187.0833336,0.76,233.49,1.23,20,0.59,10100000000000.0,595565.0,479595.0,1.68,287324.0,99.07,1.92,400.0,2.38,0.0,49.4,1.06,79.1,83.52,2430.0,2.38,13.88,48.95,300000.0,10.25,4.38,11.88,0.62,1.62,61.61,20.81,8.2,25.74,116.83,95.7,12.61,2.77,10.59,7.05,26.73,233.49
38,1398,1516.481482,0.183183075,0.0,332171.0,3.24,187.0833336,0.66,93.7,1.2,20,0.74,39800000000000.0,302311.0,443084.0,2.21,464246.0,99.87,1.45,12.0,1.47,0.0,19.33,1.34,78.97,36.36,1007.0,1.46,131.71,25.83,4484000.0,8.04,18.2,3.95,0.1,1.1,91.06,20.27,15.2,13.83,41.49,78.97,4.68,2.58,13.73,9.88,17.04,93.7
52,1398,372.2018725,0.937608851,0.0,714118.0,7.82,187.0833336,0.88,112.25,8.86,20,-0.29,11900000000000.0,505604.0,801356.0,1.44,448735.0,99.13,2.44,2600.0,0.06,1.35,28.03,0.85,72.73,70.97,2592.0,0.06,23.45,49.32,195000.0,16.32,2.69,33.95,1.46,2.46,40.58,18.2,16.22,11.48,49.16,95.21,1.91,3.01,4.43,29.53,16.78,112.25
54,1398,615.9615383,0.781919884,0.0,109576.0,8.55,187.0833336,0.91,26.03,1.59,20,-0.54,8880000000000.0,74037.0,244223.0,2.31,318410.0,94.92,2.42,140.0,0.08,1.5,9.4,0.78,93.61,21.14,224.0,0.07,120.14,15.22,330000.0,22.93,4.67,7.12,1.35,2.35,42.55,13.51,6.06,4.09,69.92,92.0,7.48,2.26,18.25,5.66,6.74,26.03
55,1398,186.821015,1.132896754,0.0,343913.0,3.82,187.0833336,0.87,50.46,1.35,20,0.6,7050000000000.0,330381.0,374965.0,2.39,690032.0,96.86,1.37,1000.0,-0.18,2.33,24.22,1.82,137.21,37.51,1000.0,-0.18,21.35,30.13,330196.0,7.88,3.78,74.57,0.53,1.53,65.44,20.1,18.43,17.71,-21.31,97.3,2.14,1.72,17.7,34.24,23.38,50.46
56,1398,1033.096927,1.073385554,0.0,1258905.0,1.38,187.0833336,0.65,114.47,0.77,20,1.19,43400000000000.0,1162773.0,1562244.0,1.96,1644581.0,96.01,0.78,29.0,1.58,0.92,16.78,1.1,89.89,26.64,922.0,1.58,37.35,21.61,6622407.0,5.12,8.65,4.89,0.22,1.22,81.96,31.14,25.09,23.18,44.17,91.8,6.73,1.49,25.11,4.6,30.11,86.37
61,1398,424.9668869,0.746544079,0.0,357380.0,48.88,187.0833336,0.95,138.86,10.7,20,2.43,7950000000000.0,282226.0,1002459.0,1.16,289828.0,97.79,2.23,1206.0,4.66,0.97,15.24,0.97,108.95,98.76,3016.0,4.65,28.17,32.36,93558.0,20.22,1.92,10.79,4.68,5.68,17.61,24.25,8.65,6.83,64.43,98.8,15.64,1.96,2.26,3.92,11.12,138.86
62,1398,684.5026178,0.53454673,0.0,606364.0,2.46,187.0833336,0.66,-7.43,8.78,20,0.45,14100000000000.0,126821.0,2219046.0,0.86,-645317.0,97.56,1.35,330.0,0.01,0.57,4.0,0.34,49.24,38.18,352.0,0.01,111.33,6.55,360000.0,23.15,2.1,7.28,8.76,9.76,10.25,33.0,9.02,1.89,28.49,85.27,21.45,2.16,5.35,10.63,9.84,-14.21
73,1398,378.4458599,0.44883296,0.0,35024.0,1.63,187.0833336,0.73,40.96,1.24,20,1.06,4770000000000.0,34177.0,48892.0,1.56,102387.0,96.55,0.75,30.0,5.11,0.71,9.46,0.74,113.9,18.76,269.0,5.06,139.69,15.12,127000.0,23.98,17.64,2.22,0.97,1.97,50.82,18.07,12.95,12.63,55.14,95.0,6.84,0.95,46.95,-5.35,17.47,40.96
94,1398,278.8004852,0.864264857,0.0,-16254.0,0.19,187.0833336,0.31,13.4,0.24,20,-1.27,8640000000000.0,30281.0,23392.0,5.68,440036.0,96.57,0.16,,-1.92,5.59,2.01,3.73,7.78,2.14,22.0,-1.91,218.27,1.82,,5.3,36.57,62.05,0.06,1.06,93.94,9.9,-6.88,12.81,236.82,90.58,16.47,0.44,569.93,-56.01,14.52,13.42
96,1398,919.2064928,0.854199879,0.0,6686.0,3.28,187.0833336,0.39,-4.8,18.27,20,-1.29,7460000000000.0,8841.0,62302.0,0.95,-21989.0,74.76,1.23,,-1.09,0.76,1.68,0.59,45.5,50.2,35.0,-1.09,852.83,2.63,,126.16,7.02,7.05,-103.39,-102.39,-0.98,5.86,0.63,0.83,53.3,41.23,3.85,3.22,23.51,0.65,1.24,-12.09
107,1398,239.6590909,0.713602596,0.69,4927075.0,4.24,187.0833336,0.72,650.01,2.57,20,-0.26,54000000000000.0,3373440.0,5548925.0,1.06,695539.0,95.17,1.52,1500.0,-0.35,0.63,22.7,0.58,34.53,57.37,1686.0,0.04,12.8,23.64,2000000.0,8.79,2.39,9.5,2.08,3.08,32.44,24.55,21.8,14.93,47.32,96.23,6.18,2.05,8.85,12.69,21.89,457.1
108,1398,113.8341543,0.991312699,0.7,9805153.0,10.64,187.0833336,0.72,618.97,2.71,20,-0.31,71300000000000.0,8712173.0,11263749.0,1.41,5166353.0,85.7,1.63,2700.0,0.2,1.08,35.33,0.41,36.95,79.52,3350.0,0.2,8.19,40.68,2600000.0,6.0,1.77,5.41,1.3,2.3,43.57,27.95,24.33,21.62,69.91,97.68,5.11,2.04,6.45,15.92,27.25,209.87
112,1398,404.5522019,0.910007086,0.61,1858295.0,3.41,187.0833336,0.67,189.06,1.84,20,0.2,28200000000000.0,1804301.0,1970567.0,2.3,1220424.0,97.28,1.08,4000.0,0.82,1.21,67.42,1.86,14.16,97.7,8591.0,0.82,7.83,65.0,420000.0,12.19,9.73,67.01,0.44,1.44,69.65,67.86,64.0,62.14,55.72,92.86,3.91,1.35,7.23,65.45,73.08,189.06
115,1398,573.239437,0.564239129,0.26,168801.0,2.19,187.0833336,0.54,97.45,0.65,20,11.39,3540000000000.0,179670.0,224180.0,3.34,229694.0,94.94,1.3,3999.0,0.7,2.88,30.32,1.87,53.47,41.39,5849.0,0.7,19.68,31.66,30713.0,6.91,4.58,14.58,0.25,1.25,79.97,29.05,21.88,23.29,24.03,76.71,14.27,2.35,3.98,7.32,25.45,97.45
116,1398,102.6354863,0.898538344,0.54,18130683.0,2.75,187.0833336,0.81,89.84,1.29,20,-0.19,155000000000000.0,21442753.0,14901741.0,3.86,27865413.0,90.93,0.59,3350.0,-0.72,4.91,47.98,3.19,156.33,62.06,3573.0,-0.16,7.22,57.39,6000000.0,4.07,5.91,48.37,0.29,1.29,77.6,56.89,69.22,81.86,-11.58,82.8,13.68,0.81,22.91,71.28,81.89,93.12
118,1398,142.2016223,1.062669158,0.54,8813589.0,4.85,187.0833336,0.84,68.93,1.49,20,-0.26,99700000000000.0,11099328.0,9751944.0,2.66,22576827.0,95.12,1.62,1370.0,-0.13,1.65,26.74,1.75,22.36,48.68,1376.0,-0.13,8.99,38.88,8064000.0,3.7,1.46,44.64,1.15,2.15,46.61,13.55,12.17,16.36,28.02,85.19,3.23,1.98,11.88,13.39,18.39,69.47
119,1398,273.0769231,0.995863621,0.46,272780.0,2.13,187.0833336,0.44,133.59,1.15,20,1.27,7020000000000.0,176386.0,437966.0,1.25,132710.0,97.97,1.36,199.0,30.11,0.84,11.84,0.88,50.23,23.41,280.0,29.14,39.82,14.27,629607.0,8.5,3.47,10.0,0.94,1.94,51.53,21.65,12.95,9.26,48.43,93.99,5.82,2.82,31.13,6.84,13.61,-4016.4
129,1398,1141.336354,0.979045116,0.79,33642.0,2.4,187.0833336,0.87,4.49,4.58,20,-0.22,6100000000000.0,2880.0,82429.0,1.16,116966.0,90.42,0.46,17.0,0.5,0.03,1.14,0.58,296.98,4.77,18.0,0.45,2118.28,3.38,160000.0,26.97,14.41,1.92,4.89,5.89,16.97,19.47,7.95,0.68,19.41,96.1,8.97,0.54,37.8,3.0,8.34,4.13
131,1398,342.5699418,1.147531789,0.0,351614.0,1.88,187.0833336,0.87,45.77,1.26,20,0.49,19100000000000.0,1100813.0,544500.0,2.02,2721832.0,98.16,0.34,700.0,-0.04,0.0,18.47,1.68,533.34,34.16,970.0,0.44,17.32,22.48,1134000.0,5.39,9.42,2.44,0.78,1.78,56.29,26.94,17.39,54.46,-2.91,96.96,8.74,0.38,56.1,15.79,70.08,45.77
132,1398,662.0269828,0.930341779,0.0,1862779.0,10.23,187.0833336,0.96,101.38,3.79,20,0.36,23600000000000.0,1334770.0,2084159.0,1.64,1716015.0,93.3,1.1,3095.0,0.66,0.0,34.52,1.14,203.63,92.25,3440.0,1.23,17.7,43.31,388000.0,12.8,5.56,2.21,1.48,2.48,40.32,49.1,43.88,31.45,68.52,98.7,4.73,0.96,9.14,5.98,44.52,101.38
133,1398,406.2449088,0.956123846,0.0,542144.0,2.08,187.0833336,0.88,46.42,1.3,20,-0.38,11400000000000.0,754624.0,686125.0,1.72,1036438.0,91.93,0.58,900.0,-0.51,0.0,17.49,0.99,185.74,32.94,1310.0,0.17,15.1,24.76,576000.0,6.22,6.34,1.3,0.98,1.98,50.43,37.74,19.38,30.03,21.57,94.49,9.38,0.69,35.46,20.37,41.41,46.42
