CompanyId,Return,Beta,Return_mean,Return_median,Return_min,Return_max,Beta_mean,Beta_median,Beta_min,Beta_max,Debt_to_total_assets_ratio_mean,Debt_to_total_assets_ratio_median,Debt_to_total_assets_ratio_min,Debt_to_total_assets_ratio_max,Operating_profit_to_sale_mean,Operating_profit_to_sale_median,Operating_profit_to_sale_min,Operating_profit_to_sale_max,Fixed_asset_turnover_mean,Fixed_asset_turnover_median,Fixed_asset_turnover_min,Fixed_asset_turnover_max,Return_from_market_mean,Return_from_market_median,Return_from_market_min,Return_from_market_max,Current_assets_ratio_mean,Current_assets_ratio_median,Current_assets_ratio_min,Current_assets_ratio_max,Working_capital_return_mean,Working_capital_return_median,Working_capital_return_min,Working_capital_return_max,Longterm_debt_to_equity_ratio_mean,Longterm_debt_to_equity_ratio_median,Longterm_debt_to_equity_ratio_min,Longterm_debt_to_equity_ratio_max,Return_ratio_without_risk_mean,Return_ratio_without_risk_median,Return_ratio_without_risk_min,Return_ratio_without_risk_max,Profit_margin_growth_rate_mean,Profit_margin_growth_rate_median,Profit_margin_growth_rate_min,Profit_margin_growth_rate_max,Stock_market_value_mean,Stock_market_value_median,Stock_market_value_min,Stock_market_value_max,Net_profit_to_sale_mean,Net_profit_to_sale_median,Net_profit_to_sale_min,Net_profit_to_sale_max,Net_profit_to_Gross_profit_mean,Net_profit_to_Gross_profit_median,Net_profit_to_Gross_profit_min,Net_profit_to_Gross_profit_max,Current_ratio_mean,Current_ratio_median,Current_ratio_min,Current_ratio_max,Net_working_capital_mean,Net_working_capital_median,Net_working_capital_min,Net_working_capital_max,Operating_assets_Ratio_mean,Operating_assets_Ratio_median,Operating_assets_Ratio_min,Operating_assets_Ratio_max,Total_asset_turnover_mean,Total_asset_turnover_median,Total_asset_turnover_min,Total_asset_turnover_max,DPS_mean,DPS_median,DPS_min,DPS_max,EPS_growth_mean,EPS_growth_median,EPS_growth_min,EPS_growth_max,Liquidity_ratios_mean,Liquidity_ratios_median,Liquidity_ratios_min,Liquidity_ratios_max,ROA_mean,ROA_median,ROA_min,ROA_max,Quick_Ratio_mean,Quick_Ratio_median,Quick_Ratio_min,Quick_Ratio_max,Average_payment_period_mean,Average_payment_period_median,Average_payment_period_min,Average_payment_period_max,ROE_mean,ROE_median,ROE_min,ROE_max,EPS_mean,EPS_median,EPS_min,EPS_max,Total_income_growth_mean,Total_income_growth_median,Total_income_growth_min,Total_income_growth_max,P_to_E_mean,P_to_E_median,P_to_E_min,P_to_E_max,ROI_mean,ROI_median,ROI_min,ROI_max,Capital_mean,Capital_median,Capital_min,Capital_max,P_to_B_mean,P_to_B_median,P_to_B_min,P_to_B_max,P_to_S_mean,P_to_S_median,P_to_S_min,P_to_S_max,Cash_to_total_assets_ratio_mean,Cash_to_total_assets_ratio_median,Cash_to_total_assets_ratio_min,Cash_to_total_assets_ratio_max,Debt_to_equity_ratio_mean,Debt_to_equity_ratio_median,Debt_to_equity_ratio_min,Debt_to_equity_ratio_max,Equity_Ratio_mean,Equity_Ratio_median,Equity_Ratio_min,Equity_Ratio_max,DuPont_Ratio_mean,DuPont_Ratio_median,DuPont_Ratio_min,DuPont_Ratio_max,Gross_profit_margin_mean,Gross_profit_margin_median,Gross_profit_margin_min,Gross_profit_margin_max,Operating_profit_margin_mean,Operating_profit_margin_median,Operating_profit_margin_min,Operating_profit_margin_max,Net_profit_margin_mean,Net_profit_margin_median,Net_profit_margin_min,Net_profit_margin_max,Sales_growth_rate_mean,Sales_growth_rate_median,Sales_growth_rate_min,Sales_growth_rate_max,Current_debt_to_total_debt_Ratio_mean,Current_debt_to_total_debt_Ratio_median,Current_debt_to_total_debt_Ratio_min,Current_debt_to_total_debt_Ratio_max,Cost_to_sales_ratio_mean,Cost_to_sales_ratio_median,Cost_to_sales_ratio_min,Cost_to_sales_ratio_max,Sale_to_current_assets_mean,Sale_to_current_assets_median,Sale_to_current_assets_min,Sale_to_current_assets_max,Operating_cash_flow_to_sales_mean,Operating_cash_flow_to_sales_median,Operating_cash_flow_to_sales_min,Operating_cash_flow_to_sales_max,Cash_flow_returns_to_sales_mean,Cash_flow_returns_to_sales_median,Cash_flow_returns_to_sales_min,Cash_flow_returns_to_sales_max,Profit_margin_before_interest_and_taxes_mean,Profit_margin_before_interest_and_taxes_median,Profit_margin_before_interest_and_taxes_min,Profit_margin_before_interest_and_taxes_max,Net_return_on_working_capital_mean,Net_return_on_working_capital_median,Net_return_on_working_capital_min,Net_return_on_working_capital_max,r_dicho,b_dicho
235,457.7160532,0.26143508,132.5405673228889,-5.714285716,-28.75912407,832.0901644,0.1070076087777777,0.080226111,-0.504794716,0.930350647,0.567,0.56,0.42,0.7,219159.4,163744.0,53548.0,733812.0,1.3490000000000002,1.505,0.0,2.22,62.173011149900006,37.56484692,-20.86124983,187.0833336,0.5930000000000001,0.615,0.49,0.67,114.195,113.05,-11.08,387.07,1.821,1.685,0.87,2.84,18.7,20.0,15.0,22.0,0.058,-0.06,-0.48,0.95,9146700000000.0,2615000000000.0,712000000000.0,64100000000000.0,203367.8,177687.5,57321.0,677673.0,364783.5,269988.5,155700.0,1225862.0,1.409,1.365,0.82,2.26,102842.0,133284.5,-150784.0,428884.0,19.025,0.0,0.0,95.41,0.921,0.8500000000000001,0.65,1.44,866.2,421.5,100.0,2900.0,0.265,0.16,-0.74,2.2,0.8300000000000001,0.7849999999999999,0.0,1.61,19.137,19.91,5.72,37.4,0.836,0.595,0.43,1.48,86.231,98.285,0.0,164.79,38.137,39.735,18.3,71.58,1306.2,1083.5,286.0,3388.0,0.34,0.21,-0.74,2.2,24.053,17.5,3.94,54.45,27.099,28.82,9.59,49.61,205200.0,200000.0,76000.0,500000.0,10.309,5.640000000000001,1.55,51.35,5.09,2.8200000000000003,1.13,24.56,11.119,12.005,4.89,17.23,1.3610000000000002,1.17,0.59,2.39,2.361,2.17,1.59,3.39,46.071000000000005,46.215,29.53,62.78,31.499,33.465,18.24,46.97,20.322,21.375,6.92,31.9,19.39,19.595,7.4,32.38,20.611,18.285,-9.92,64.98,88.91399999999999,88.85,83.54,95.92,11.231000000000002,9.7,5.05,21.65,1.607,1.54,1.25,2.28,19.198,19.385,12.49,25.83,19.841,17.325,11.15,33.13,25.839,25.23,12.76,40.13,12.574000000000002,33.295,-332.48,332.26,1,1
239,117.7512139,0.365888739,67.35809982566667,-1.061007934,-22.54867258,277.28991,0.277063927,0.142551706,-0.03374834,0.989657786,0.4869999999999999,0.515,0.34,0.64,420773.8,274998.5,14804.0,1298392.0,0.4619999999999999,0.4449999999999999,0.0,1.01,62.173011149900006,37.56484692,-20.86124983,187.0833336,0.501,0.4649999999999999,0.28,0.76,226.37600000000003,55.04,-197.11,1901.5,2.989,3.03,1.73,3.98,18.7,20.0,15.0,22.0,0.181,0.15,-0.72,1.01,4967500000000.0,2155000000000.0,877000000000.0,23400000000000.0,376172.5,232235.5,87145.0,1280212.0,498216.3,356624.5,84852.0,1393011.0,1.2580000000000002,1.09,0.89,2.37,274993.0,117015.5,-103812.0,1341254.0,19.49,0.0,0.0,98.81,0.5650000000000001,0.485,0.39,1.08,849.3,490.0,60.0,3150.0,0.4920000000000001,0.475,-0.62,2.52,0.6849999999999999,0.665,0.0,1.75,14.278,10.19,3.34,43.17,0.723,0.625,0.5,1.23,121.69999999999996,111.665,0.0,316.35,40.648,34.77,11.34,84.96,959.2,592.0,222.0,3265.0,0.491,0.475,-0.62,2.52,10.947,10.825,3.76,18.27,18.313,13.59,5.4,49.99,392000.0,392000.0,392000.0,392000.0,4.191000000000001,2.505,1.19,13.06,2.479,1.655,0.86,7.3,19.51,20.19,6.62,36.52,2.303,2.335,0.75,3.73,3.303,3.335,1.75,4.73,32.929,30.16,21.13,57.3,30.872000000000003,32.92,8.22,43.47,25.34,26.58,1.43,40.52,21.635,18.615,8.44,39.95,17.979,13.085,-22.61,66.6,64.874,68.81,49.13,77.89,4.432,4.635,2.78,6.7,1.155,1.1800000000000002,0.79,1.49,30.768000000000008,30.915,12.23,47.89,34.039,32.879999999999995,24.34,45.12,30.602,28.49,11.31,47.33,18.805999999999983,135.53,-1501.02,841.52,1,1
241,74.44450264,0.222504833,158.62905797833332,11.47776117,-11.18401864,1129.732771,0.4072065432222222,0.068062921,-0.334467165,2.437018107,0.6319999999999999,0.655,0.5,0.73,165532.5,121874.0,64229.0,440740.0,1.141,1.295,0.0,2.14,62.173011149900006,37.56484692,-20.86124983,187.0833336,0.4879999999999999,0.485,0.33,0.64,10394.035,-18.43,-197.78,103128.28,2.441,2.38,1.2,3.83,18.7,20.0,15.0,22.0,0.051,0.045,-0.34,0.8,6858000000000.0,1735000000000.0,502000000000.0,36100000000000.0,187010.0,124274.5,80905.0,616348.0,216474.8,159142.0,124515.0,507317.0,0.995,0.88,0.5,1.99,-2548.5,-72909.5,-177712.0,441534.0,17.654000000000003,0.0,0.0,88.73,0.903,0.915,0.63,1.27,1056.9,540.0,380.0,2540.0,0.189,0.075,-0.72,0.98,0.5730000000000001,0.62,0.0,1.07,19.575,19.285,7.63,43.07,0.593,0.575,0.28,1.05,62.743,60.235,0.0,146.4,44.576,44.24,20.71,78.13,1297.2,1047.0,347.0,2645.0,0.292,0.265,-0.32,0.98,21.895,15.670000000000002,1.42,66.61,30.645,31.195,14.06,57.43,196400.0,233000.0,50000.0,233000.0,10.31,4.12,2.23,39.55,5.912,2.465,1.17,24.08,17.811,12.455,6.7,44.17,1.376,1.32,0.6,2.19,2.3760000000000003,2.32,1.6,3.19,44.685,43.495,31.38,62.54,26.343,26.025,21.18,33.94,19.64,19.65,10.93,29.38,21.153,18.73,12.12,41.09,17.509999999999998,16.990000000000002,-29.93,54.54,90.957,91.625,81.58,94.46,5.8740000000000006,6.12,4.24,7.54,2.136,1.835,1.12,3.55,23.026,22.505,7.08,39.64,18.956,17.52,9.28,33.36,26.748,24.955,16.35,46.65,91.116,-63.83,-525.18,986.19,1,1
242,177.8703374,0.394973335,67.15026499333334,17.31669268,-37.75720167,459.5864661,0.6923000309999999,0.741255433,0.042869004,1.090674981,0.297,0.29,0.19,0.4,351898.6,179435.0,59867.0,1723312.0,0.6849999999999999,0.74,0.0,1.68,62.173011149900006,37.56484692,-20.86124983,187.0833336,0.4789999999999999,0.4649999999999999,0.34,0.77,399.418,84.735,25.5,1451.52,0.554,0.525,0.33,0.82,18.7,20.0,15.0,22.0,0.103,-0.115,-0.41,1.16,3991800000000.0,1335000000000.0,848000000000.0,21600000000000.0,458279.4,279942.0,99740.0,2105331.0,388160.0,220350.0,116761.0,1657440.0,2.471,2.02,0.98,4.48,648518.8,391203.5,-8243.0,2790655.0,19.393,0.0,0.0,97.32,0.6049999999999999,0.6,0.45,0.91,339.0,325.0,60.0,850.0,0.294,0.175,-0.56,1.97,0.7,0.83,0.0,1.37,20.75,20.21,5.58,56.79,1.095,0.6799999999999999,0.36,3.14,42.11,36.305,0.0,128.15,29.259000000000004,26.115,7.64,74.32,598.1,499.0,110.0,1670.0,0.494,0.175,-0.43,3.15,7.200999999999999,5.4,3.48,15.61,22.535,21.345,6.62,52.29,771000.0,900000.0,375000.0,1260000.0,2.231,1.255,0.6,9.04,2.329,1.645,0.92,6.42,17.722,9.555,2.74,64.03,0.411,0.39,0.25,0.67,1.411,1.39,1.25,1.67,71.523,71.905,60.02,80.05,27.177000000000003,27.09,14.61,49.13,22.58,22.765,7.49,51.08,31.794,31.51,12.48,62.4,21.71,14.11,-20.01,104.19,81.904,82.095,70.97,92.12,5.872999999999999,5.71,3.74,7.22,1.286,1.0750000000000002,0.93,2.03,69.636,57.260000000000005,37.35,112.58,24.698,20.09,8.79,56.41,35.617000000000004,36.975,16.13,66.68,-181.707,55.32,-2109.72,511.99,1,1
250,198.8821307,0.525219042,116.32788639,57.49999995,10.59907836,314.0912187,0.671126611,0.646258426,0.050210579,1.203377828,0.0,0.0,0.0,0.0,781348.5,321741.0,81545.0,3390640.0,1.8289999999999995,1.865,0.0,3.88,62.173011149900006,37.56484692,-20.86124983,187.0833336,0.625,0.58,0.34,0.81,11933.041,327.58000000000004,92.13,112601.61,1.839,1.85,0.78,2.87,18.7,20.0,15.0,22.0,0.16,0.08,-0.13,0.66,10343500000000.0,2060000000000.0,415000000000.0,64800000000000.0,811254.5,290167.0,66488.0,3902840.0,773436.6,365884.5,91626.0,3285424.0,1.786,1.99,1.17,2.4,242891.8,157542.5,54102.0,909153.0,19.735,0.0,0.0,98.91,0.8499999999999999,0.795,0.52,1.22,2324.0,1870.0,900.0,5500.0,0.35,0.37,-0.79,1.32,0.687,0.4599999999999999,0.0,2.1,48.585,47.535,38.84,64.47,1.314,1.535,0.61,1.81,103.67099999999998,77.015,0.0,274.65,77.079,77.155,60.83,103.51,3708.2,2573.5,1628.0,7805.0,0.601,0.415,0.04,1.32,6.214,6.365,1.17,13.18,56.802,56.095,43.48,80.24,338000.0,175000.0,35000.0,1500000.0,5.283,4.125,2.95,11.47,5.503,3.825,1.99,16.47,37.121,39.385,13.54,62.48,0.595,0.595,0.3,0.94,1.595,1.595,1.3,1.94,63.645,62.655,51.63,77.04,67.852,67.215,52.56,83.59,64.726,61.575,46.77,86.26,61.225,55.155,38.14,99.29,41.705,34.724999999999994,8.33,88.97,83.083,93.09,43.59,97.97,6.618,6.220000000000001,3.06,9.02,1.597,1.515,1.19,2.55,21.045,21.495,7.48,34.54,66.06800000000001,64.65,37.3,91.98,74.15299999999999,69.08,48.92,113.42,11878.348999999998,258.875,92.13,112601.61,1,1
254,287.0743347,0.087708467,95.878500715875,48.11413431,-3.593801529,482.8806143,0.0397158113749999,0.0322795175,-1.085974443,0.804012908,0.7322222222222222,0.73,0.68,0.83,509118.4444444445,83046.0,59173.0,3092057.0,4.478888888888888,4.23,0.0,7.61,59.57635370211111,28.2857682,-20.86124983,187.0833336,0.6377777777777777,0.58,0.53,0.89,456.2111111111112,-6.32,-18.66,3973.56,3.0122222222222224,2.86,2.1,4.9,19.11111111111111,20.0,15.0,22.0,0.5377777777777778,0.25,-0.35,2.78,4323000000000.0,554000000000.0,265000000000.0,27400000000000.0,451077.8888888889,43658.0,21674.0,3018877.0,555564.8888888889,118345.0,89966.0,3173032.0,1.0855555555555556,0.89,0.76,2.59,281156.8888888889,-52139.0,-191845.0,2761784.0,83.9877777777778,80.86,76.61,97.39,2.536666666666666,2.4,1.73,3.86,2455.6666666666665,45.0,24.0,17000.0,-0.0699999999999997,0.02,-11.83,4.96,0.7344444444444443,0.77,0.0,1.17,17.753333333333334,7.21,2.8,80.25,0.4133333333333333,0.37,0.29,0.9,3.2011111111111115,2.0,0.0,7.89,45.96888888888889,21.83,9.65,142.06,3195.222222222222,350.0,150.0,20964.0,0.0044444444444444,0.07,-11.82,4.92,13.377777777777778,11.25,2.16,25.63,25.953333333333333,12.88,4.54,90.37,144000.0,144000.0,144000.0,144000.0,3.533333333333333,2.32,1.36,8.2,0.591111111111111,0.34,0.26,1.88,14.994444444444447,13.82,10.03,22.53,2.1911111111111112,2.24,0.55,3.39,3.1911111111111112,3.24,1.55,4.39,33.92666666666667,30.84,22.76,64.62,10.267777777777775,8.52,4.42,21.82,8.385555555555555,6.31,2.9,21.26,5.800000000000001,3.01,1.13,20.82,40.07555555555555,40.28,-19.47,125.64,98.64222222222222,98.75,96.34,99.64,2.1966666666666668,2.21,1.3,3.78,3.802222222222222,3.4,3.17,5.54,6.167777777777778,7.07,0.99,9.91,7.0633333333333335,6.46,2.45,11.22,9.19,6.95,3.4,23.13,285.2255555555556,-21.08,-94.6,2667.77,1,1
255,3.20680629,0.435693751,4.533930894666667,-5.518925486,-26.08695656,70.58823541,0.7838523785000001,0.9442427235,-0.018678467,1.553486649,0.7100000000000001,0.7,0.62,0.82,205104.57142857145,194325.0,-7834.0,437991.0,1.585714285714286,1.61,0.0,3.21,59.09912981285715,46.84392564,-20.86124983,154.9631166,0.6457142857142858,0.66,0.58,0.74,83.26285714285714,9.62,-19.03,481.59,3.478571428571428,2.68,1.94,6.7,19.571428571428573,20.0,15.0,22.0,1.0057142857142858,-0.37,-0.98,5.13,2417571428571.4287,839000000000.0,606000000000.0,10600000000000.0,43563.42857142857,17171.0,-9140.0,136595.0,370101.28571428574,337453.0,141132.0,725897.0,1.062857142857143,1.02,0.91,1.46,33219.0,13671.0,-254723.0,391127.0,63.02285714285715,63.63,41.76,91.92,0.6657142857142857,0.69,0.49,0.82,93.85714285714286,40.0,1.0,450.0,-0.7042857142857143,-0.78,-1.53,-0.12,0.5414285714285714,0.68,0.0,0.76,3.601428571428572,0.96,0.1,9.46,0.677142857142857,0.72,0.46,0.87,74.60571428571428,71.95,0.0,134.42,11.035714285714286,3.16,0.64,29.18,122.57142857142856,34.0,-18.0,449.0,-0.5628571428571428,-0.78,-1.53,0.35,141.55,10.83,-108.22,845.6,5.012857142857143,1.42,0.14,13.25,443928.5714285714,500000.0,303750.0,500000.0,4.191428571428572,1.53,0.93,18.76,1.192857142857143,0.87,0.42,3.38,6.331428571428572,3.25,1.52,20.43,3.2457142857142856,2.26,1.77,6.7,4.2457142857142856,3.26,2.77,7.7,27.168571428571436,30.69,12.99,36.13,24.89,23.14,14.66,44.3,13.322857142857144,13.09,-0.81,24.67,3.914285714285714,1.18,-1.04,13.2,15.918571428571427,13.53,-39.58,57.73,92.31857142857145,93.46,85.32,97.38,11.462857142857144,12.38,7.94,15.23,1.1657142857142857,1.16,0.86,1.52,34.112857142857145,29.34,15.98,56.74,16.071428571428573,16.37,-3.7,27.47,19.13714285714285,17.3,13.0,26.22,-86.12285714285714,-13.14,-334.54,9.62,-1,1
258,27.10353353,0.63466856,76.85274121844445,70.24539877,-35.72744013,245.8598726,0.1877003275555555,0.108565512,-0.280347943,0.958453794,0.416,0.425,0.26,0.56,596664.5,365317.0,167137.0,2643451.0,0.929,0.95,0.0,2.4,62.173011149900006,37.56484692,-20.86124983,187.0833336,0.6399999999999999,0.6599999999999999,0.47,0.79,75.43,78.58,24.21,124.39,0.7540000000000001,0.7350000000000001,0.36,1.29,18.7,20.0,15.0,22.0,0.224,0.0099999999999999,-0.7,1.48,5453700000000.0,2420000000000.0,757000000000.0,19200000000000.0,512257.4,290682.5,68159.0,2573648.0,660582.5,416827.5,211905.0,2684103.0,2.321,2.115,1.48,4.31,737660.6,454341.0,224012.0,3214597.0,80.98799999999999,80.72,68.96,96.69,0.762,0.735,0.53,1.05,435.4,409.0,59.0,1200.0,0.344,-0.015,-0.66,4.55,0.97,1.0550000000000002,0.0,1.6,20.689,22.335,3.99,48.59,1.063,0.845,0.65,2.98,30.387,28.655,0.0,86.47,27.766,28.45,6.28,58.86,503.1,515.5,77.0,1169.0,0.835,0.285,-0.65,4.55,13.471,11.175,5.08,27.23,22.248,24.455,5.0,36.89,1052143.7,874491.0,200000.0,4000000.0,2.7,2.05,1.01,8.46,2.7660000000000005,2.545,1.34,5.89,9.325,7.68,2.15,24.59,0.367,0.335,0.14,0.63,1.367,1.335,1.14,1.63,74.069,75.245,61.39,87.73,37.548,39.585,22.02,51.44,32.623000000000005,35.42,15.18,50.66,25.481,28.005,6.19,49.32,34.354,20.0,-26.88,124.08,99.252,100.0,95.35,100.0,5.898999999999999,5.735,3.63,9.21,1.315,1.345,0.99,1.49,64.59899999999999,73.61,28.76,108.63,27.28,27.71,-4.94,56.3,33.79,35.075,15.19,54.39,75.487,78.43,24.21,124.39,-1,1
259,380.0784656,0.993165948,24.796374933428577,2.151394446,-47.19535781,120.1754387,-0.0974786412857142,-0.059986884,-0.80047119,0.39009892,0.6100000000000001,0.61,0.55,0.65,374609.375,290035.5,63796.0,1128004.0,9.96375,8.25,0.0,20.82,47.653008339875,26.4825837,-20.86124983,187.0833336,0.8512500000000001,0.855,0.79,0.91,47.63,45.435,9.36,81.57,1.8125,1.795,1.43,2.12,19.0,20.0,15.0,22.0,1.11375,0.24,-0.71,7.94,3496250000000.0,1930000000000.0,950000000000.0,15500000000000.0,320387.5,201314.5,51353.0,1063519.0,371668.75,292873.5,58908.0,1142986.0,1.6775,1.65,1.54,1.95,759670.0,667896.0,366611.0,1754112.0,59.70625,55.025,47.01,94.32,1.97375,1.99,1.58,2.58,402.5,332.5,100.0,1000.0,0.13125,0.07,-0.78,2.15,1.30375,1.415,0.0,1.88,14.39125,14.315,2.48,27.31,0.77125,0.74,0.67,0.88,18.9525,19.75,0.0,30.75,32.1325,31.465,5.73,58.1,784.625,754.5,79.0,1636.0,0.22625,0.17,-0.67,2.16,13.24375,10.945,3.59,38.52,20.94,20.185,3.4,38.3,525000.0,575000.0,300000.0,650000.0,2.65875,2.08,0.98,7.54,0.6425000000000001,0.5700000000000001,0.22,1.54,10.9325,7.365,5.11,29.39,1.2049999999999998,1.2,0.95,1.41,2.205,2.2,1.95,2.41,45.61,45.485,41.46,51.24,8.415,9.045,1.38,13.98,8.532499999999999,9.235,1.5,14.78,6.97125,7.345,1.56,12.4,15.42,19.575,-11.0,37.21,92.75125,93.04,88.59,96.12,1.75375,1.61,1.48,2.26,2.3075,2.3,1.89,2.81,12.35625,11.555,6.44,19.69,14.165,16.689999999999998,-15.58,25.26,10.27,10.8,2.81,16.72,47.365,45.275000000000006,9.34,81.57,1,1
264,111.060342,1.017841174,70.24730644444445,48.83720931,-26.4646465,211.3541331,0.1283872221111111,0.015122378,-0.41366544,0.913805347,0.55,0.56,0.37,0.69,1830222.2,318028.0,86487.0,12317099.0,2.703,3.365,0.0,7.09,62.173011149900006,37.56484692,-20.86124983,187.0833336,0.795,0.8200000000000001,0.56,0.96,66.553,55.015,19.79,138.19,1.341,1.315,0.6,2.34,18.7,20.0,15.0,22.0,0.235,0.095,-0.72,1.43,11193000000000.0,4625000000000.0,730000000000.0,53700000000000.0,1644242.0,235727.5,51055.0,11641170.0,1904938.4,317801.5,195258.0,12409672.0,1.976,1.835,1.38,3.03,2285580.1,599272.5,151237.0,13480131.0,75.969,75.15,60.62,95.92,1.59,1.745,0.55,2.08,789.7,190.0,12.0,4500.0,1.384,0.25,-0.48,5.43,1.09,1.475,0.0,1.83,23.235,12.64,5.77,83.56,1.1069999999999998,1.035,0.72,2.0,40.207,21.125,0.0,203.22,40.471,24.43,9.93,128.51,2016.3,450.5,119.0,13567.0,1.469,0.595,-0.48,5.43,17.565,14.555,4.62,37.0,29.025,21.07,8.76,81.54,600600.0,429000.0,429000.0,858000.0,3.582,3.655,1.09,6.79,1.534,1.44,0.9,2.26,11.579999999999998,13.815,1.2,18.9,0.805,0.74,0.44,1.39,1.805,1.74,1.44,2.39,56.874,57.6,41.92,69.3,20.859,17.14,6.5,45.04,17.22,13.365,5.13,44.7,13.682999999999998,9.035,3.07,42.25,74.53699999999999,47.16,-3.62,273.28,98.567,98.965,95.13,100.0,2.178,1.85,1.25,3.85,1.8110000000000004,1.795,1.01,2.56,24.217,15.77,3.11,77.69,10.208,7.91,-19.55,39.42,18.006999999999998,13.595,5.53,46.75,65.17,52.695,19.79,138.19,1,-1
268,108.7973182,0.200532635,96.7257419245,58.990063815,-3.409090943,370.6040782,1.112875081,1.0972233025000002,-0.189852794,1.902795754,0.0,0.0,0.0,0.0,490840.7142857143,147567.0,75336.0,2180332.0,1.457142857142857,1.22,0.0,4.18,74.810277347,46.84392564,-3.726529991,187.0833336,0.5714285714285714,0.57,0.36,0.82,131.35285714285718,66.22,45.7,482.87,3.1557142857142857,1.08,0.73,16.26,17.857142857142858,20.0,15.0,20.0,0.59,0.6,-1.44,2.76,4453571428571.429,1020000000000.0,127000000000.0,18100000000000.0,331924.4285714286,60978.0,31138.0,1666343.0,597170.7142857143,239753.0,158727.0,2342586.0,1.4114285714285717,1.32,1.04,2.15,454831.28571428574,120232.0,16740.0,2083841.0,27.602857142857147,0.0,0.0,97.93,1.3228571428571432,1.37,0.65,1.75,170.57142857142858,29.0,3.0,1000.0,0.6371428571428571,0.11,-1.64,3.97,0.6157142857142857,0.87,0.0,1.1,12.431428571428572,5.18,4.09,45.22,0.6542857142857142,0.68,0.47,0.86,57.07857142857142,18.14,0.0,199.92,29.58,15.51,6.89,83.02,569.4285714285714,187.0,71.0,2456.0,1.008571428571429,1.36,-1.64,3.97,14.441428571428572,14.62,4.09,25.84,13.274285714285714,5.76,4.64,43.63,588726.0,678347.0,51000.0,678347.0,2.9857142857142853,1.77,0.98,7.27,1.1857142857142855,0.79,0.15,3.02,6.395714285714285,4.11,1.55,14.37,1.812857142857143,0.74,0.68,7.69,2.812857142857143,1.74,1.68,8.69,48.762857142857136,57.37,11.51,59.39,20.19142857142857,18.94,13.64,39.17,14.492857142857146,9.86,7.64,36.46,8.65857142857143,5.42,3.07,27.86,43.88,58.4,-25.25,74.67,79.55,80.89,62.06,87.97,2.661428571428572,2.88,1.09,4.75,2.2857142857142856,2.24,1.54,3.21,34.878571428571426,28.96,5.91,88.77,11.581428571428573,7.19,4.39,28.24,15.015714285714283,13.16,6.61,38.28,144.59000000000003,88.59,50.85,482.87,1,1
269,147.7897339,1.049508477,79.72108655875,53.982954495,-31.19047618,230.7086614,1.6118548795,1.5928083334999998,0.973215036,2.550217985,0.0,0.0,0.0,0.0,1643996.4444444445,616285.0,274428.0,7814634.0,5.165555555555556,4.45,0.0,9.18,59.57635370211111,28.2857682,-20.86124983,187.0833336,0.8455555555555556,0.86,0.71,0.96,433.0577777777778,73.11,-12.67,2461.57,4.476666666666667,4.86,2.38,5.64,19.11111111111111,20.0,15.0,22.0,0.5322222222222223,0.58,-0.46,2.95,11312333333333.334,1540000000000.0,451000000000.0,63100000000000.0,1245913.6666666667,152836.0,107040.0,6375777.0,1702061.111111111,649807.0,355511.0,7975526.0,1.2366666666666668,1.2,0.95,1.64,1637398.6666666667,514389.0,-116951.0,8132800.0,21.196666666666665,0.0,0.0,95.6,1.2733333333333334,1.25,0.92,1.62,1113.6666666666667,250.0,100.0,5700.0,0.7799999999999999,0.4,-0.21,2.65,0.5844444444444444,0.74,0.0,0.97,12.153333333333332,5.02,2.34,33.5,0.508888888888889,0.5,0.45,0.6,139.2511111111111,105.3,0.0,325.8,40.42111111111112,25.47,10.36,98.18,1238.2222222222222,339.0,237.0,5667.0,1.0655555555555556,0.4,-0.21,4.17,5.984444444444446,4.87,2.96,12.28,18.15333333333333,7.98,4.26,51.94,775000.0,900000.0,450000.0,1125000.0,2.595555555555556,1.7,0.67,6.96,0.7088888888888889,0.36,0.1,2.05,7.913333333333333,7.84,3.28,12.51,3.077777777777777,2.47,1.72,5.47,4.0777777777777775,3.47,2.72,6.47,26.785555555555558,28.79,15.46,36.82,14.44111111111111,12.51,6.75,25.92,13.645555555555555,12.02,4.97,25.4,8.822222222222223,4.48,2.2,21.32,29.697777777777773,30.53,-31.62,130.65,96.11111111111111,95.99,94.05,98.21,2.1444444444444444,1.98,1.41,3.25,1.3944444444444446,1.3,1.2,1.89,10.294444444444444,9.52,3.66,16.32,7.98,8.05,-1.28,20.27,14.78,12.72,6.45,26.28,-192280.63222222225,63.34,-1730685.71,118.25,1,-1
